"","RegionType","RegionName","State","CBSA.Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro","address","lon","lat"
"763","City","Arvada","CO","Denver-Aurora-Lakewood, CO",235,21,25.03597122,45,7.272727273,4.502762431,"Arvada,CO",-105.223945,39.522014
"764","City","Centennial","CO","Denver-Aurora-Lakewood, CO",274,21,28.49264706,44,8.181818182,4.502762431,"Centennial,CO",-104.779035,39.62732
"765","City","Highlands Ranch","CO","Denver-Aurora-Lakewood, CO",322,21,20.18867925,43,0.909090909,4.502762431,"Highlands Ranch,CO",-104.96943,39.55388
"766","City","Parker","CO","Denver-Aurora-Lakewood, CO",372,21,23.64864865,50,7.727272727,4.502762431,"Parker,CO",-104.852987,39.445502
"767","City","Castle Rock","CO","Denver-Aurora-Lakewood, CO",532,21,25.66585956,55,9.090909091,4.502762431,"Castle Rock,CO",-104.852987,39.445502
"768","City","Broomfield","CO","Denver-Aurora-Lakewood, CO",637,21,22.43767313,47,5.909090909,4.502762431,"Broomfield,CO",-105.002506,39.909994
"769","City","Commerce City","CO","Denver-Aurora-Lakewood, CO",865,21,21.41176471,47,3.636363636,4.502762431,"Commerce City,CO",-104.737095,39.982211
"770","City","Littleton","CO","Denver-Aurora-Lakewood, CO",917,21,20.37735849,46,3.181818182,4.502762431,"Littleton,CO",-105.011797,39.545917
"771","City","Brighton","CO","Denver-Aurora-Lakewood, CO",1155,21,21.46118721,49,5,4.502762431,"Brighton,CO",-104.737095,39.982211
"772","City","Englewood","CO","Denver-Aurora-Lakewood, CO",1202,21,24.53531599,42,4.090909091,4.502762431,"Englewood,CO",-105.011411,39.645995
"773","City","Ken Caryl","CO","Denver-Aurora-Lakewood, CO",1389,21,22.09302326,41,2.272727273,4.502762431,"Ken Caryl,CO",-103.84938,38.194675
"774","City","Evergreen","CO","Denver-Aurora-Lakewood, CO",1928,21,20.74688797,57,6.363636364,4.502762431,"Evergreen,CO",-105.223945,39.522014
"775","City","Wheat Ridge","CO","Denver-Aurora-Lakewood, CO",2028,21,25.78125,43,6.818181818,4.502762431,"Wheat Ridge,CO",-105.108182,39.776986
"776","City","Morrison","CO","Denver-Aurora-Lakewood, CO",2575,21,18.36734694,50,2.727272727,4.502762431,"Morrison,CO",-105.201967,39.610289
"777","City","Greenwood Village","CO","Denver-Aurora-Lakewood, CO",4440,21,30.09708738,56,10,4.502762431,"Greenwood Village,CO",-105.011411,39.645995
"778","City","Elizabeth","CO","Denver-Aurora-Lakewood, CO",5728,21,23.42342342,56,8.636363636,4.502762431,"Elizabeth,CO",-104.59692,39.36027
"779","City","Roxborough Park","CO","Denver-Aurora-Lakewood, CO",8735,21,27.95698925,51,9.545454545,4.502762431,"Roxborough Park,CO",-105.08526,39.47388
"780","City","Des Moines","IA","Des Moines-West Des Moines, IA",88,91,15.74495771,59,1.666666667,2.223756906,"Des Moines,IA",-93.572173,41.672687
"781","City","West Des Moines","IA","Des Moines-West Des Moines, IA",697,91,18.5,65,6.666666667,2.223756906,"West Des Moines,IA",-93.717232,41.567138
"782","City","Ankeny","IA","Des Moines-West Des Moines, IA",840,91,11.22740247,71,0.833333333,2.223756906,"Ankeny,IA",-93.572173,41.672687
"783","City","Urbandale","IA","Des Moines-West Des Moines, IA",1072,91,18.53360489,67.5,8.333333333,2.223756906,"Urbandale,IA",-93.753628,41.630449
"784","City","Waukee","IA","Des Moines-West Des Moines, IA",2739,91,13.58313817,70,2.5,2.223756906,"Waukee,IA",-93.875317,41.59896
"785","City","Indianola","IA","Des Moines-West Des Moines, IA",2974,91,16.53543307,65,5,2.223756906,"Indianola,IA",-93.588041,41.314309
"786","City","Altoona","IA","Des Moines-West Des Moines, IA",3249,91,13.22957198,76,4.166666667,2.223756906,"Altoona,IA",-93.4685,41.65097
"787","City","Clive","IA","Des Moines-West Des Moines, IA",3397,91,14.21568627,80.5,7.5,2.223756906,"Clive,IA",-93.744905,41.607588
"788","City","Johnston","IA","Des Moines-West Des Moines, IA",3718,91,15.81027668,68,5.833333333,2.223756906,"Johnston,IA",-93.732559,41.714435
"789","City","Grimes","IA","Des Moines-West Des Moines, IA",5703,91,16.83168317,79,10,2.223756906,"Grimes,IA",-93.79245,41.68749
"790","City","Norwalk","IA","Des Moines-West Des Moines, IA",6410,91,14.46280992,97,9.166666667,2.223756906,"Norwalk,IA",-93.667713,41.442071
"791","City","Pleasant Hill","IA","Des Moines-West Des Moines, IA",7629,91,13.1147541,74,3.333333333,2.223756906,"Pleasant Hill,IA",-93.547893,41.621347
"792","City","Detroit","MI","Detroit-Warren-Dearborn, MI",17,12,14.45300462,105,6.25,6.491712707,"Detroit,MI",-83.060184,42.347021
"793","City","Warren","MI","Detroit-Warren-Dearborn, MI",188,12,18.71345029,58,0.78125,6.491712707,"Warren,MI",-82.995121,42.474786
"794","City","Sterling Heights","MI","Detroit-Warren-Dearborn, MI",196,12,24.07132244,55,3.4375,6.491712707,"Sterling Heights,MI",-83.068475,42.564395
"795","City","Livonia","MI","Detroit-Warren-Dearborn, MI",320,12,26.00806452,52,4.0625,6.491712707,"Livonia,MI",-83.371753,42.369351
"796","City","Canton","MI","Detroit-Warren-Dearborn, MI",355,12,23.32613391,55,2.8125,6.491712707,"Canton,MI",-83.483576,42.325573
"797","City","Macomb","MI","Detroit-Warren-Dearborn, MI",389,12,20.50816697,59,1.40625,6.491712707,"Macomb,MI",-82.91016,42.67279
"798","City","Troy","MI","Detroit-Warren-Dearborn, MI",411,12,21.96162047,58,2.1875,6.491712707,"Troy,MI",-83.14993,42.605589
"799","City","Westland","MI","Detroit-Warren-Dearborn, MI",417,12,22.09631728,56,1.5625,6.491712707,"Westland,MI",-83.384209,42.333901
"800","City","Farmington Hills","MI","Detroit-Warren-Dearborn, MI",428,12,22.84382284,60,5.625,6.491712707,"Farmington Hills,MI",-83.408935,42.502483
"801","City","Shelby","MI","Detroit-Warren-Dearborn, MI",475,12,22.6487524,60,4.84375,6.491712707,"Shelby,MI",-82.996562,42.671548
"802","City","Rochester Hills","MI","Detroit-Warren-Dearborn, MI",510,12,24.81751825,57,5.15625,6.491712707,"Rochester Hills,MI",-83.147306,42.724318
"803","City","Southfield","MI","Detroit-Warren-Dearborn, MI",517,12,17.09677419,62,1.09375,6.491712707,"Southfield,MI",-83.221873,42.473369
"804","City","Waterford","MI","Detroit-Warren-Dearborn, MI",533,12,23.00683371,55,2.5,6.491712707,"Waterford,MI",-83.406111,42.644824
"805","City","West Bloomfield","MI","Detroit-Warren-Dearborn, MI",582,12,27.9245283,62,8.90625,6.491712707,"West Bloomfield,MI",-83.379535,42.542715
"806","City","Taylor","MI","Detroit-Warren-Dearborn, MI",644,12,23.48754448,69,8.59375,6.491712707,"Taylor,MI",-83.249067,42.245837
"807","City","Pontiac","MI","Detroit-Warren-Dearborn, MI",679,12,16.30434783,68,1.875,6.491712707,"Pontiac,MI",-83.289036,42.670272
"808","City","Royal Oak","MI","Detroit-Warren-Dearborn, MI",694,12,30.54545455,51,6.5625,6.491712707,"Royal Oak,MI",-83.145375,42.492485
"809","City","Howell","MI","Detroit-Warren-Dearborn, MI",705,12,19.89528796,57.5,0.9375,6.491712707,"Howell,MI",-83.923411,42.575483
"810","City","Dearborn Heights","MI","Detroit-Warren-Dearborn, MI",736,12,21.07728337,63,4.21875,6.491712707,"Dearborn Heights,MI",-83.264832,42.277334
"811","City","Novi","MI","Detroit-Warren-Dearborn, MI",780,12,25.07936508,56,5,6.491712707,"Novi,MI",-83.522221,42.468959
"812","City","Saint Clair Shores","MI","Detroit-Warren-Dearborn, MI",785,12,28.34101382,56,7.34375,6.491712707,"Saint Clair Shores,MI",-82.902194,42.470639
"813","City","Roseville","MI","Detroit-Warren-Dearborn, MI",927,12,21.81208054,59,2.03125,6.491712707,"Roseville,MI",-82.936069,42.509635
"814","City","Redford","MI","Detroit-Warren-Dearborn, MI",933,12,22.62295082,64,6.71875,6.491712707,"Redford,MI",-83.282029,42.392286
"815","City","Brighton","MI","Detroit-Warren-Dearborn, MI",939,12,24.63768116,49,1.71875,6.491712707,"Brighton,MI",-83.74763,42.570452
"816","City","Clarkston","MI","Detroit-Warren-Dearborn, MI",948,12,18.99441341,64,3.125,6.491712707,"Clarkston,MI",-83.423242,42.723851
"817","City","Bloomfield Hills","MI","Detroit-Warren-Dearborn, MI",956,12,22.51223491,79,9.21875,6.491712707,"Bloomfield Hills,MI",-83.279231,42.544534
"818","City","Chesterfield","MI","Detroit-Warren-Dearborn, MI",997,12,25.22796353,57.5,6.40625,6.491712707,"Chesterfield,MI",-82.84242,42.66281
"819","City","Northville","MI","Detroit-Warren-Dearborn, MI",1084,12,24.93150685,65,8.125,6.491712707,"Northville,MI",-83.48706,42.423825
"820","City","Port Huron","MI","Detroit-Warren-Dearborn, MI",1166,12,22.17391304,68,7.1875,6.491712707,"Port Huron,MI",-82.467461,42.984014
"821","City","Lincoln Park","MI","Detroit-Warren-Dearborn, MI",1214,12,26.73267327,67,9.6875,6.491712707,"Lincoln Park,MI",-83.180375,42.242038
"822","City","Plymouth","MI","Detroit-Warren-Dearborn, MI",1256,12,25.11415525,57,5.9375,6.491712707,"Plymouth,MI",-89.979614,46.46467
"823","City","Commerce","MI","Detroit-Warren-Dearborn, MI",1287,12,28.19548872,61,8.75,6.491712707,"Commerce,MI",-83.500878,42.583382
"824","City","Orion","MI","Detroit-Warren-Dearborn, MI",1359,12,27.77777778,55.5,6.875,6.491712707,"Orion,MI",-83.27342,42.75235
"825","City","South Lyon","MI","Detroit-Warren-Dearborn, MI",1394,12,21.0031348,61,2.65625,6.491712707,"South Lyon,MI",-83.612188,42.474564
"826","City","White Lake","MI","Detroit-Warren-Dearborn, MI",1495,12,22.27074236,70,7.5,6.491712707,"White Lake,MI",-83.534444,42.657698
"827","City","Lapeer","MI","Detroit-Warren-Dearborn, MI",1499,12,21.83406114,64,5.78125,6.491712707,"Lapeer,MI",-83.319558,43.121459
"828","City","Madison Heights","MI","Detroit-Warren-Dearborn, MI",1529,12,16.43835616,49,0.15625,6.491712707,"Madison Heights,MI",-83.1052,42.48587
"829","City","Oak Park","MI","Detroit-Warren-Dearborn, MI",1550,12,17.46031746,54,0.3125,6.491712707,"Oak Park,MI",-83.178177,42.466585
"830","City","Brownstown","MI","Detroit-Warren-Dearborn, MI",1563,12,21.92982456,64,6.09375,6.491712707,"Brownstown,MI",-83.034399,43.139331
"831","City","Southgate","MI","Detroit-Warren-Dearborn, MI",1574,12,29.54545455,65,9.84375,6.491712707,"Southgate,MI",-83.19381,42.21393
"832","City","Van Buren","MI","Detroit-Warren-Dearborn, MI",1642,12,16.52892562,68,2.34375,6.491712707,"Van Buren,MI",-84.849043,45.59383
"833","City","Allen Park","MI","Detroit-Warren-Dearborn, MI",1722,12,32.48407643,58,8.28125,6.491712707,"Allen Park,MI",-83.21104,42.25754
"834","City","Garden City","MI","Detroit-Warren-Dearborn, MI",1784,12,27.53623188,60,7.96875,6.491712707,"Garden City,MI",-83.343431,42.326437
"835","City","Wyandotte","MI","Detroit-Warren-Dearborn, MI",1954,12,17.77777778,70,4.375,6.491712707,"Wyandotte,MI",-83.14992,42.21421
"836","City","Milford","MI","Detroit-Warren-Dearborn, MI",1998,12,26.47058824,65.5,9.375,6.491712707,"Milford,MI",-83.645451,42.593161
"837","City","Inkster","MI","Detroit-Warren-Dearborn, MI",2000,12,15,84,5.3125,6.491712707,"Inkster,MI",-83.314674,42.293338
"838","City","Washington","MI","Detroit-Warren-Dearborn, MI",2034,12,17.25888325,71,4.6875,6.491712707,"Washington,MI",-83.037598,42.755979
"839","City","Oxford","MI","Detroit-Warren-Dearborn, MI",2533,12,16.57458564,60,0.46875,6.491712707,"Oxford,MI",-83.26466,42.82475
"840","City","Pinckney","MI","Detroit-Warren-Dearborn, MI",2682,12,20.85889571,55,0.625,6.491712707,"Pinckney,MI",-83.94634,42.4567
"841","City","Birmingham","MI","Detroit-Warren-Dearborn, MI",2712,12,17.22054381,70,3.90625,6.491712707,"Birmingham,MI",-83.211319,42.546701
"842","City","Ferndale","MI","Detroit-Warren-Dearborn, MI",2763,12,27.22772277,52,5.46875,6.491712707,"Ferndale,MI",-83.140675,42.460586
"843","City","Harrison","MI","Detroit-Warren-Dearborn, MI",2837,12,18.80733945,60,1.25,6.491712707,"Harrison,MI",-82.821517,42.587734
"844","City","Holly","MI","Detroit-Warren-Dearborn, MI",3094,12,18.24324324,67,3.59375,6.491712707,"Holly,MI",-83.579384,42.775922
"845","City","Trenton","MI","Detroit-Warren-Dearborn, MI",3178,12,19.13043478,67,4.53125,6.491712707,"Trenton,MI",-83.217937,42.138209
"846","City","Oakland","MI","Detroit-Warren-Dearborn, MI",3311,12,27.48815166,71,10,6.491712707,"Oakland,MI",-83.157643,42.766093
"847","City","Hazel Park","MI","Detroit-Warren-Dearborn, MI",3793,12,26.5625,62,8.4375,6.491712707,"Hazel Park,MI",-83.10409,42.46254
"848","City","Highland","MI","Detroit-Warren-Dearborn, MI",3964,12,20.83333333,62,3.28125,6.491712707,"Highland,MI",-83.61717,42.63809
"849","City","Grosse Pointe Woods","MI","Detroit-Warren-Dearborn, MI",4087,12,26.15384615,61.5,7.65625,6.491712707,"Grosse Pointe Woods,MI",-82.921842,42.382395
"850","City","Berkley","MI","Detroit-Warren-Dearborn, MI",4489,12,26.24113475,50,3.75,6.491712707,"Berkley,MI",-83.181077,42.499235
"851","City","Harper Woods","MI","Detroit-Warren-Dearborn, MI",4910,12,15.38461538,71,2.96875,6.491712707,"Harper Woods,MI",-82.92408,42.43309
"852","City","Ortonville","MI","Detroit-Warren-Dearborn, MI",5187,12,21.18644068,70,7.03125,6.491712707,"Ortonville,MI",-83.42298,42.835019
"853","City","Fort Gratiot","MI","Detroit-Warren-Dearborn, MI",5651,12,22.69503546,75.5,9.0625,6.491712707,"Fort Gratiot,MI",-82.490486,43.088821
"854","City","Algonac","MI","Detroit-Warren-Dearborn, MI",7126,12,22.88135593,76,9.53125,6.491712707,"Algonac,MI",-82.53102,42.61837
"855","City","Grosse Ile","MI","Detroit-Warren-Dearborn, MI",7544,12,20.19230769,96,7.8125,6.491712707,"Grosse Ile,MI",-83.156124,42.135191
"856","City","Grand Rapids","MI","Grand Rapids-Wyoming, MI",97,52,20,46,2,4.571823204,"Grand Rapids,MI",-85.629101,42.984226
"857","City","Holland","MI","Grand Rapids-Wyoming, MI",352,52,19.1011236,55,2.666666667,4.571823204,"Holland,MI",-86.444751,42.985596
"858","City","Wyoming","MI","Grand Rapids-Wyoming, MI",778,52,23.22580645,47.5,5.333333333,4.571823204,"Wyoming,MI",-85.692805,42.897707
"859","City","Kentwood","MI","Grand Rapids-Wyoming, MI",834,52,23.95209581,48,6,4.571823204,"Kentwood,MI",-85.613839,42.945748
"860","City","Hudsonville","MI","Grand Rapids-Wyoming, MI",1299,52,20.83333333,55.5,8,4.571823204,"Hudsonville,MI",-85.935917,42.861575
"861","City","Grand Haven","MI","Grand Rapids-Wyoming, MI",1527,52,19.2513369,57,4,4.571823204,"Grand Haven,MI",-86.129031,43.008786
"862","City","Zeeland","MI","Grand Rapids-Wyoming, MI",1546,52,25.24271845,55,8.666666667,4.571823204,"Zeeland,MI",-85.969722,42.869816
"863","City","Rockford","MI","Grand Rapids-Wyoming, MI",1621,52,26.06837607,57,10,4.571823204,"Rockford,MI",-85.56003,43.12003
"864","City","Grandville","MI","Grand Rapids-Wyoming, MI",1666,52,20.61068702,49,3.333333333,4.571823204,"Grandville,MI",-85.753056,42.882726
"865","City","Jenison","MI","Grand Rapids-Wyoming, MI",1814,52,19.79166667,46,1.333333333,4.571823204,"Jenison,MI",-85.842586,42.918544
"866","City","Byron Center","MI","Grand Rapids-Wyoming, MI",2307,52,19.63190184,56,4.666666667,4.571823204,"Byron Center,MI",-85.72793,42.81212
"867","City","Greenville","MI","Grand Rapids-Wyoming, MI",3236,52,19.53125,63,6.666666667,4.571823204,"Greenville,MI",-85.2528,43.17753
"868","City","Cascade","MI","Grand Rapids-Wyoming, MI",3241,52,20.72072072,57,7.333333333,4.571823204,"Cascade,MI",-83.836862,39.907948
"869","City","Grand Rapids","MI","Grand Rapids-Wyoming, MI",3437,52,18.08510638,52.5,0.666666667,4.571823204,"Grand Rapids,MI",-85.629101,42.984226
"870","City","Spring Lake","MI","Grand Rapids-Wyoming, MI",5072,52,20.79207921,75,9.333333333,4.571823204,"Spring Lake,MI",-86.19538,43.076609
"871","City","Greensboro","NC","Greensboro-High Point, NC",55,73,11.45494028,57,3.636363636,0.290055249,"Greensboro,NC",-79.765156,36.069144
"872","City","High Point","NC","Greensboro-High Point, NC",302,73,10.85383502,60,1.818181818,0.290055249,"High Point,NC",-80.00532,35.95569
"873","City","Asheboro","NC","Greensboro-High Point, NC",771,73,12.60869565,63,5.454545455,0.290055249,"Asheboro,NC",-79.786966,35.727975
"874","City","Reidsville","NC","Greensboro-High Point, NC",1265,73,17.39130435,91,10,0.290055249,"Reidsville,NC",-79.742001,36.358275
"875","City","Eden","NC","Greensboro-High Point, NC",2234,73,12.24489796,116.5,8.181818182,0.290055249,"Eden,NC",-79.749957,36.486369
"876","City","Summerfield","NC","Greensboro-High Point, NC",4427,73,18.01242236,87,9.090909091,0.290055249,"Summerfield,NC",-79.880028,36.200019
"877","City","Gibsonville","NC","Greensboro-High Point, NC",5061,73,5.714285714,74,2.727272727,0.290055249,"Gibsonville,NC",-79.610426,36.150393
"878","City","Browns Summit","NC","Greensboro-High Point, NC",5795,73,8.527131783,98.5,6.363636364,0.290055249,"Browns Summit,NC",-79.674079,36.193624
"879","City","Stokesdale","NC","Greensboro-High Point, NC",7742,73,14.77272727,84,7.272727273,0.290055249,"Stokesdale,NC",-79.974028,36.225751
"880","City","Oak Ridge","NC","Greensboro-High Point, NC",8790,73,11.11111111,67,4.545454545,0.290055249,"Oak Ridge,NC",-79.992233,36.174072
"881","City","Whitsett","NC","Greensboro-High Point, NC",9324,73,6.569343066,63,0.909090909,0.290055249,"Whitsett,NC",-79.608882,36.046202
"882","City","Greenville","SC","Greenville-Anderson-Mauldin, SC",85,65,20.57245081,58,6.666666667,2.555248619,"Greenville,SC",-82.402871,34.848567
"883","City","Anderson","SC","Greenville-Anderson-Mauldin, SC",305,65,13.53092784,70.5,4.666666667,2.555248619,"Anderson,SC",-82.605626,34.506502
"884","City","Greer","SC","Greenville-Anderson-Mauldin, SC",446,65,16.40926641,62,2.666666667,2.555248619,"Greer,SC",-82.257851,34.898246
"885","City","Simpsonville","SC","Greenville-Anderson-Mauldin, SC",451,65,17.21611722,62,5.333333333,2.555248619,"Simpsonville,SC",-82.289322,34.696203
"886","City","Easley","SC","Greenville-Anderson-Mauldin, SC",636,65,16.8,67,7.333333333,2.555248619,"Easley,SC",-82.643754,34.843968
"887","City","Taylors","SC","Greenville-Anderson-Mauldin, SC",1091,65,18.82845188,55,4,2.555248619,"Taylors,SC",-82.31192,34.91569
"888","City","Piedmont","SC","Greenville-Anderson-Mauldin, SC",1528,65,12.76595745,73.5,3.333333333,2.555248619,"Piedmont,SC",-82.392453,34.72209
"889","City","Fountain Inn","SC","Greenville-Anderson-Mauldin, SC",2662,65,23.85321101,65.5,10,2.555248619,"Fountain Inn,SC",-82.2441,34.65781
"890","City","Travelers Rest","SC","Greenville-Anderson-Mauldin, SC",2717,65,11.51515152,75.5,2,2.555248619,"Travelers Rest,SC",-82.374186,35.071632
"891","City","Laurens","SC","Greenville-Anderson-Mauldin, SC",2751,65,18.30985915,61,6,2.555248619,"Laurens,SC",-82.055091,34.528882
"892","City","Belton","SC","Greenville-Anderson-Mauldin, SC",2993,65,15.18987342,91,9.333333333,2.555248619,"Belton,SC",-82.569083,34.492422
"893","City","Pickens","SC","Greenville-Anderson-Mauldin, SC",3947,65,14.13043478,76,8.666666667,2.555248619,"Pickens,SC",-82.72532,34.88752
"894","City","Williamston","SC","Greenville-Anderson-Mauldin, SC",5882,65,6.741573034,58,1.333333333,2.555248619,"Williamston,SC",-82.47791,34.61845
"895","City","Pendleton","SC","Greenville-Anderson-Mauldin, SC",6597,65,4.225352113,57,0.666666667,2.555248619,"Pendleton,SC",-82.78375,34.65177
"896","City","Landrum","SC","Greenville-Anderson-Mauldin, SC",7700,65,12.94964029,97.5,8,2.555248619,"Landrum,SC",-82.18928,35.17511
"897","City","Gulfport","MS","Gulfport-Biloxi-Pascagoula, MS",370,139,14.30332922,91,8.181818182,6.325966851,"Gulfport,MS",-89.102426,30.382966
"898","City","Biloxi","MS","Gulfport-Biloxi-Pascagoula, MS",663,139,11.15702479,82,0.909090909,6.325966851,"Biloxi,MS",-88.88531,30.39603
"899","City","Moss Point","MS","Gulfport-Biloxi-Pascagoula, MS",1502,139,15.43209877,99,10,6.325966851,"Moss Point,MS",-88.489452,30.546682
"900","City","Ocean Springs","MS","Gulfport-Biloxi-Pascagoula, MS",1522,139,12.94117647,90,2.727272727,6.325966851,"Ocean Springs,MS",-88.758742,30.405229
"901","City","Pascagoula","MS","Gulfport-Biloxi-Pascagoula, MS",2629,139,14.11764706,159.5,9.090909091,6.325966851,"Pascagoula,MS",-88.540115,30.365446
"902","City","Vancleave","MS","Gulfport-Biloxi-Pascagoula, MS",3383,139,15.38461538,87,5.454545455,6.325966851,"Vancleave,MS",-88.758742,30.405229
"903","City","Gautier","MS","Gulfport-Biloxi-Pascagoula, MS",3834,139,16.42857143,67,3.636363636,6.325966851,"Gautier,MS",-88.66487,30.421676
"904","City","Long Beach","MS","Gulfport-Biloxi-Pascagoula, MS",3879,139,17.79141104,79.5,7.272727273,6.325966851,"Long Beach,MS",-89.177143,30.374646
